movie_id,imdb_id,tmdb_id,rating,average_rating,title
207614,0138073,88730,3.5,3.5,Os Saltimbancos Trapalhões (1981)
207616,0139662,133005,3.0,3.0,Os Trapalhões no Reino da Fantasia (1985)
207618,0138434,133007,3.0,2.75,Os Fantasmas Trapalhões (1987)
207620,0139102,88697,2.5,2.75,O Casamento dos Trapalhões (1988)
207622,0121654,123571,3.5,2.66667,A Princesa Xuxa e os Trapalhões (1989)
207624,0136436,254384,3.5,1.625,O Noviço Rebelde (1997)
207626,0192612,128449,3.5,2.0,"Simão, o Fantasma Trapalhão (1998)"
207628,4336752,313065,2.0,2.0,Didi e o Segredo dos Anjos (2014)
207888,7390646,578189,5.0,3.16477,Black and Blue (2019)
208068,4827922,492613,3.5,3.07143,The Parts You Lose (2019)
208096,4648786,506528,4.0,3.4513,Harriet (2019)
208295,9134216,554241,3.0,2.21875,Playing with Fire (2019)
208531,8178486,513409,3.5,3.125,Earthquake Bird (2019)
208661,7744802,487491,3.0,3.0,"Fala Sério, Mãe! (2017)"
208703,8579674,530915,5.0,4.05247,1917 (2019)
208737,6924650,522162,3.5,3.32787,Midway (2019)
208767,0159509,39228,4.5,3.61538,Mobile Suit Gundam I (1981)
208905,8619812,564427,3.5,3.0,Minha Vida em Marte (2018)
208939,4729430,508965,4.5,3.90844,Klaus (2019)
209437,3541524,346709,2.5,2.2931,Line of Duty (2019)
209823,8230872,575793,4.0,3.5,The Body Remembers When the World Broke Open (2019)
209913,9625664,641790,3.0,2.57812,Trauma Center (2019)
210115,11310004,652020,3.0,2.22222,The First Temptation of Christ (2019)
210159,8664988,574982,2.5,3.16667,The Blackout (2019)
210295,8652584,576379,3.5,2.41667,Hell on the Border (2019)
210569,7713068,495764,4.0,3.0071,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn) (2020)
210825,0045709,67409,4.0,3.90426,Duck Dodgers in the 24½th Century (1953)
210847,1634106,338762,3.0,2.81148,Bloodshot (2020)
210869,8242084,592834,3.0,3.10221,My Spy (2020)
210973,2076298,449924,3.0,3.33333,Ip Man 4: The Finale (2019)
211043,9587244,625512,3.5,3.5,Take Home Pay (2019)
211067,7882104,494493,3.0,3.0,Os Farofeiros (2018)
211127,10871460,615137,2.0,2.5,The 9th Precinct (2019)
211137,9760504,594188,3.5,2.81481,NiNoKuni (2019)
211598,10611372,620683,5.0,3.64286,My Mom is a Character 3 (2019)
211744,3517870,564898,2.0,3.13636,Mine 9 (2019)
212048,10731748,652483,3.5,2.36667,Airplane Mode (2020)
212088,11388406,653601,4.5,3.14767,Horse Girl (2020)
212359,6156138,570735,4.0,3.59375,37 Seconds (2019)
212373,7939766,500840,1.5,3.4492,I'm Thinking of Ending Things (2020)
212909,9096148,602283,4.5,3.375,Roxane (2019)
213111,10127562,592867,4.5,3.13333,Dragon Quest: Your Story (2019)
213347,8332922,520763,4.0,3.45698,A Quiet Place Part II (2021)
213585,8544498,529485,2.5,3.18996,The Way Back (2020)
213892,8244784,514847,3.0,3.18854,The Hunt (2020)
213914,6048922,516486,4.5,3.51631,Greyhound (2020)
214216,10477558,610892,4.0,3.78571,Violet Evergarden: Eternity and the Auto Memory Doll (2019)
214240,9310328,665251,3.5,2.92063,Altered Carbon: Resleeved (2020)
214776,8936646,545609,3.0,3.23839,Extraction (2020)
215335,11079148,618344,3.5,3.22458,Justice League Dark: Apokolips War (2020)
215353,10633456,615643,4.5,3.739,Minari (2021)
215565,10092752,659067,3.0,1.80769,Earth and Blood (2020)
215623,9580138,664767,3.5,3.19903,Mortal Kombat Legends: Scorpion's Revenge (2020)
217316,9904802,679796,3.0,2.0,Enemy Lines (2020)
217324,8618118,557336,2.0,2.92857,The Plagues of Breslau (2018)
217356,2113091,93013,4.0,3.5,The Princess and the Pilot (2011)
218285,8179024,513268,3.5,2.53448,Body Cam (2020)
218525,8850222,581392,2.5,2.91892,Peninsula (2020)
218657,11958344,667520,4.0,3.20556,A Whisker Away (2020)
218867,8784956,539885,3.5,2.80533,Ava (2020)
219442,12547440,716978,3.5,3.2,Thiago Ventura: POKAS (2020)
220536,6834916,601165,2.5,2.16667,Legacy of Lies (2020)
221488,7983894,568467,5.0,3.1134,Ammonite (2020)
221576,7846844,497582,4.0,3.36311,Enola Holmes (2020)
221850,10620868,614696,4.0,3.28723,"#Alive (2020)"
222819,8477336,656285,4.0,4.0,Shine Your Eyes (2020)
223204,8847712,542178,5.0,3.67181,The French Dispatch (2021)
223876,12888462,682110,4.5,3.84864,My Octopus Teacher (2020)
224052,5198068,441130,5.0,3.86466,Wolfwalkers (2020)
224262,2222042,590223,4.5,3.42784,Love and Monsters (2020)
224725,11697484,724717,3.0,2.275,The 2nd (2020)
225173,2948372,508442,4.0,3.93547,Soul (2020)
225263,1918734,528085,2.0,2.68033,2067 (2020)
225289,8976576,567971,3.0,2.48246,Vampires vs. the Bronx (2020)
225387,11013434,669664,5.0,3.08333,"My Donkey, My Lover & I (2020)"
225788,6222118,737568,3.0,2.46296,The Doorman (2020)
227258,10539608,614911,3.5,2.74204,The Midnight Sky (2020)
227526,4823776,400160,3.0,2.62903,The SpongeBob Movie: Sponge on the Run (2020)
228563,6878306,581032,4.5,3.44536,News of the World (2020)
229207,9689696,646593,4.5,2.85,Wander (2020)
231147,11681250,662546,3.0,2.64894,Godmothered (2020)
231235,13354204,755339,4.5,2.97059,Just Another Christmas (2020)
232847,9387250,560144,2.5,2.2069,Skylines (2020)
232909,9711282,770922,3.5,2.71429,Canvas (2020)
233171,13567480,773655,3.5,3.22568,Death to 2020 (2020)
234609,12930476,739227,4.0,3.16667,Afonso Padilha: Classless (2020)
234699,11246434,782760,2.5,1.11111,COVID-21: Lethal Virus (2021)
235293,12885852,732450,3.5,2.78049,Batman: Soul of the Dragon (2021)
235509,10451914,775996,2.5,2.79888,Outside the Wire (2021)
236991,10366460,776503,5.0,3.93315,CODA (2021)
237262,9845564,587996,3.5,3.10638,Below Zero (2021)
237816,9695258,587970,2.0,2.5,So My Grandma's a Lesbian! (2020)
237964,12838766,581389,3.0,3.20294,Space Sweepers (2021)
240224,4479380,595743,2.0,2.57317,SAS: Red Notice (2021)
240456,5496926,418896,3.5,3.33333,The Dreamseller (2016)
241784,11762434,681887,1.0,1.63333,Cosmic Sin (2021)
243858,13676256,682254,3.5,3.83333,Scooby-Doo! The Sword and the Scoob (2021)
243942,7866320,796124,4.0,2.75,Ride or Die (2021)
244502,13932162,797394,3.5,2.95,Secret Magic Control Agency (2021)
245140,8846176,621954,4.0,3.28333,Concrete Cowboy (2020)
245512,14111726,799497,4.0,3.25,Get the Goat (2021)
247088,13454122,763568,4.0,2.90909,Arlo the Alligator Boy (2021)
247150,9203694,559581,3.0,2.99569,Stowaway (2021)
247180,11321572,651906,4.5,4.25,M8 - When Death Rescues Life (2019)
247500,14404280,741434,3.5,2.8,Homunculus (2021)
247778,1512854,238273,5.0,5.0,Pica-Don (1978)
247988,12801262,508943,4.0,3.65261,Luca (2021)
248912,0993840,503736,2.0,2.73374,Army of the Dead (2021)
249122,6341832,471498,4.5,3.34722,Oxygen (2021)
249180,8652818,533514,4.5,4.25,Violet Evergarden: The Movie (2020)
249722,9013182,823855,3.5,3.3,I Am All Girls (2021)
250364,6506264,760873,3.0,3.15789,The Colony (2021)
251234,7069210,423108,3.0,3.10674,The Conjuring: The Devil Made Me Do It (2021)
251662,10418662,615658,3.5,2.56863,Awake (2021)
251790,6964940,785522,4.0,3.45833,Skater Girl (2021)
251794,4876134,581644,2.5,2.28846,The Misfits (2021)
251900,10521092,633515,3.5,3.29245,The Forgotten Battle (2021)
252272,4733624,607259,4.5,3.1859,Fatherhood (2021)
252662,3758814,646207,3.5,2.99468,The Ice Road (2021)
253980,14713814,806443,3.5,3.83333,Time (2021)
254452,6402468,760883,3.5,2.95652,Blood Red Sky (2021)
254460,0870154,451048,3.0,3.18738,Jungle Cruise (2021)
254464,12735338,579741,4.0,3.575,Words Bubble Up Like Soda Pop (2020)
254726,1160419,438631,5.0,3.96075,Dune (2021)
255279,12808182,729720,3.0,2.75806,The Last Mercenary (2021)
257013,9174358,851281,3.0,3.5,Monster Hunter: Legends of the Guild (2021)
257251,10731768,619297,3.5,2.67273,Sweet Girl (2021)
257595,11657662,666243,3.0,3.40068,The Witcher: Nightmare of the Wolf (2021)
257637,7737528,597891,4.0,3.09635,Kate (2021)
257701,13288678,685274,4.0,3.4,Mobile Suit Gundam Hathaway (2021)
258691,14901058,841755,3.0,3.07143,Mortal Kombat Legends: Battle of the Realms (2021)
260667,2953050,568124,4.0,3.60925,Encanto (2021)
260773,12335692,860623,2.0,2.16667,Last Man Down (2021)
260929,15523010,879540,3.5,3.4951,Dave Chappelle: The Closer (2021)
261271,10696784,618162,4.0,3.34444,The Harder They Fall (2021)
261759,7991608,512195,4.0,3.01835,Red Notice (2021)
261845,7014378,712454,5.0,3.94737,The Summit of the Gods (2021)
262113,14837960,839100,4.0,3.16667,Bright: Samurai Soul (2021)
262721,13024674,796499,4.0,3.18027,Army of Thieves (2021)
263571,14168118,785538,3.0,3.52632,7 Prisoners (2021)
264962,13029044,739413,4.0,2.7234,Mother/Android (2021)
265114,13017204,734519,3.5,3.57143,The Fable: The Killer Who Doesn't Kill (2021)
265204,6920084,460458,4.5,2.76761,Resident Evil: Welcome to Raccoon City (2021)
265208,15863594,887645,2.5,2.66667,Just Short of Perfect (2021)
267262,14927356,831827,5.0,3.70833,Far From the Tree (2021)
267540,15777864,789708,4.0,3.36667,Hilda and the Mountain King (2021)
267640,13528562,768147,4.5,3.875,Asakusa Kid (2021)
268730,13873302,836009,4.0,3.35714,Against the Ice (2022)
268996,16282866,700127,3.5,2.75,Lulli (2021)
270350,11541872,665828,3.5,2.63208,Bigbug (2022)
270762,13057626,628964,3.5,3.33333,Child of Kamiari Month (2021)
270780,6051918,641023,3.5,3.5,Unsound (2020)
271232,4123432,338953,3.5,2.97203,Fantastic Beasts: The Secrets of Dumbledore (2022)
271631,12141112,739993,3.5,3.29808,Metal Lords (2022)
272051,6708668,760868,3.5,2.86458,Black Crab (2022)
272555,16360006,912598,3.5,3.3,Bubble (2022)
274617,13822738,785985,3.5,3.2,The Takedown (2022)
274969,15392166,965244,3.5,3.5,Ghost in the Shell: SAC_2045 Sustainable War (2021)
275091,18258584,828853,4.0,3.07143,Jackass 4.5 (2022)
275559,14174940,831946,3.0,2.44444,Interceptor (2022)
